Order ID,Date,Category,Product Name,Quantity,Unit Price,Total Price,Region,Payment Method,Year,Month,Day,DayOfWeek,WeekOfYear,IsWeekend
ORD12499,2024-08-28,Electronics,USB-C Hub,3,8511.42,25534.26,Europe,Debit Card,2024,8,28,2,35,0
ORD15545,2024-08-29,Electronics,Smartwatch,2,6386.67,12773.34,North America,UPI,2024,8,29,3,35,0
ORD15376,2024-08-29,Sports,Cricket Bat,1,757.95,757.95,Africa,Debit Card,2024,8,29,3,35,0
ORD14932,2024-08-29,Home Appliances,Office Chair,1,10929.42,10929.42,South America,Net Banking,2024,8,29,3,35,0
ORD14226,2024-08-29,Beauty Products,Shampoo,3,2349.61,7048.83,Europe,Credit Card,2024,8,29,3,35,0
ORD14086,2024-08-29,Clothing,Running Shoes,5,1793.21,8966.05,North America,UPI,2024,8,29,3,35,0
ORD13434,2024-08-29,Beauty Products,Shampoo,2,1052.48,2104.96,North America,PayPal,2024,8,29,3,35,0
ORD12913,2024-08-29,Clothing,Running Shoes,3,2502.58,7507.74,Africa,UPI,2024,8,29,3,35,0
ORD12810,2024-08-29,Home Appliances,Vacuum Cleaner,2,3062.98,6125.96,Asia,Credit Card,2024,8,29,3,35,0
ORD12717,2024-08-29,Clothing,Wool Sweater,3,520.29,1560.87,North America,Debit Card,2024,8,29,3,35,0
ORD13268,2024-08-29,Home Appliances,Office Chair,2,5744.56,11489.12,Europe,Credit Card,2024,8,29,3,35,0
ORD15977,2024-08-30,Books,Self-Help Guide,4,249.72,998.88,Europe,Credit Card,2024,8,30,4,35,0
ORD15887,2024-08-30,Beauty Products,Shampoo,1,495.77,495.77,South America,UPI,2024,8,30,4,35,0
ORD15040,2024-08-30,Sports,Yoga Mat,3,1699.01,5097.03,South America,UPI,2024,8,30,4,35,0
ORD13152,2024-08-30,Clothing,Formal Shirt,1,1234.06,1234.06,North America,Debit Card,2024,8,30,4,35,0
ORD13064,2024-08-30,Sports,Dumbbell Set,1,1021.84,1021.84,North America,PayPal,2024,8,30,4,35,0
ORD12894,2024-08-30,Home Appliances,Office Chair,2,10130.14,20260.28,Africa,UPI,2024,8,30,4,35,0
ORD12620,2024-08-30,Electronics,Smartwatch,5,4224.97,21124.85,Australia,Credit Card,2024,8,30,4,35,0
ORD12135,2024-08-30,Home Appliances,Microwave Oven,3,1144.91,3434.73,North America,Credit Card,2024,8,30,4,35,0
ORD11543,2024-08-30,Sports,Resistance Bands,3,1430.64,4291.92,Australia,Debit Card,2024,8,30,4,35,0
ORD14742,2024-08-31,Home Appliances,Vacuum Cleaner,4,5037.04,20148.16,Asia,Debit Card,2024,8,31,5,35,1
ORD15266,2024-08-31,Home Appliances,Vacuum Cleaner,2,7886.08,15772.16,Africa,PayPal,2024,8,31,5,35,1
ORD14057,2024-08-31,Sports,Yoga Mat,2,5778.35,11556.7,Asia,Net Banking,2024,8,31,5,35,1
ORD14023,2024-08-31,Beauty Products,Lipstick,3,1261.53,3784.59,Asia,Credit Card,2024,8,31,5,35,1
ORD13572,2024-08-31,Sports,Cricket Bat,2,5798.93,11597.86,Africa,Debit Card,2024,8,31,5,35,1
ORD14383,2024-08-31,Books,Notebook Set,2,688.71,1377.42,South America,PayPal,2024,8,31,5,35,1
ORD12928,2024-08-31,Clothing,Running Shoes,5,896.97,4484.85,South America,Credit Card,2024,8,31,5,35,1
ORD12697,2024-08-31,Books,Fiction Novel,4,471.85,1887.4,Australia,Credit Card,2024,8,31,5,35,1
ORD10985,2024-08-31,Electronics,Laptop Stand,2,3080.85,6161.7,Australia,PayPal,2024,8,31,5,35,1
ORD10006,2024-08-31,Home Appliances,Microwave Oven,5,9655.96,48279.8,North America,Debit Card,2024,8,31,5,35,1
ORD13076,2024-08-31,Electronics,Smartwatch,1,10795.66,10795.66,Australia,UPI,2024,8,31,5,35,1
ORD10346,2024-09-01,Home Appliances,Office Chair,1,2854.26,2854.26,Africa,Debit Card,2024,9,1,6,35,1
ORD10537,2024-09-01,Clothing,Cotton T-Shirt,9,2501.18,22510.62,North America,Debit Card,2024,9,1,6,35,1
ORD13360,2024-09-01,Electronics,USB-C Hub,4,6605.73,26422.92,Asia,Credit Card,2024,9,1,6,35,1
ORD15225,2024-09-01,Books,Cookbook,4,514.93,2059.72,Europe,Net Banking,2024,9,1,6,35,1
ORD15422,2024-09-01,Sports,Football,3,661.8,1985.4,Europe,Credit Card,2024,9,1,6,35,1
ORD15895,2024-09-01,Beauty Products,Perfume,2,1613.23,3226.46,Asia,Credit Card,2024,9,1,6,35,1
ORD14676,2024-09-02,Electronics,USB-C Hub,1,3354.46,3354.46,Australia,Credit Card,2024,9,2,0,36,0
ORD12924,2024-09-02,Electronics,USB-C Hub,4,6287.61,25150.44,Europe,UPI,2024,9,2,0,36,0
ORD12512,2024-09-02,Clothing,Denim Jacket,1,1586.87,1586.87,South America,UPI,2024,9,2,0,36,0
ORD12488,2024-09-02,Clothing,Formal Shirt,31,2902.28,89970.68,Europe,PayPal,2024,9,2,0,36,0
ORD12289,2024-09-02,Electronics,Smartwatch,1,8257.98,8257.98,Africa,Credit Card,2024,9,2,0,36,0
ORD10166,2024-09-02,Home Appliances,Microwave Oven,2,4416.51,8833.02,Africa,Debit Card,2024,9,2,0,36,0
ORD11266,2024-09-02,Sports,Football,5,1318.76,6593.8,Australia,Credit Card,2024,9,2,0,36,0
ORD11158,2024-09-02,Books,Fiction Novel,2,284.4,568.8,Asia,PayPal,2024,9,2,0,36,0
ORD10749,2024-09-02,Clothing,Cotton T-Shirt,3,2381.8,7145.4,Asia,Credit Card,2024,9,2,0,36,0
ORD11888,2024-09-02,Clothing,Running Shoes,2,1392.1,2784.2,Asia,Credit Card,2024,9,2,0,36,0
ORD14175,2024-09-03,Books,Self-Help Guide,3,818.74,2456.22,Asia,PayPal,2024,9,3,1,36,0
ORD14431,2024-09-03,Clothing,Cotton T-Shirt,6,2138.12,12828.72,Europe,PayPal,2024,9,3,1,36,0
ORD15659,2024-09-03,Home Appliances,Office Chair,4,8124.66,32498.64,Europe,Credit Card,2024,9,3,1,36,0
ORD13587,2024-09-03,Electronics,Smartwatch,1,9578.85,9578.85,South America,Credit Card,2024,9,3,1,36,0
ORD11207,2024-09-03,Beauty Products,Shampoo,4,1287.67,5150.68,Europe,Credit Card,2024,9,3,1,36,0
ORD12159,2024-09-03,Home Appliances,Vacuum Cleaner,1,5109.52,5109.52,Africa,UPI,2024,9,3,1,36,0
ORD11000,2024-09-04,Clothing,Running Shoes,3,3288.21,9864.63,Australia,PayPal,2024,9,4,2,36,0
ORD12558,2024-09-04,Books,Children's Storybook,2,511.62,1023.24,South America,PayPal,2024,9,4,2,36,0
ORD12713,2024-09-04,Clothing,Running Shoes,3,809.09,2427.27,South America,PayPal,2024,9,4,2,36,0
ORD13944,2024-09-04,Sports,Yoga Mat,1,5272.9,5272.9,Asia,PayPal,2024,9,4,2,36,0
ORD14538,2024-09-04,Books,Children's Storybook,5,562.85,2814.25,South America,PayPal,2024,9,4,2,36,0
ORD15613,2024-09-04,Sports,Football,3,1976.67,5930.01,Europe,Credit Card,2024,9,4,2,36,0
ORD15739,2024-09-04,Sports,Football,6,949.2,5695.2,Europe,Credit Card,2024,9,4,2,36,0
ORD15458,2024-09-05,Sports,Resistance Bands,28,1697.76,47537.28,Asia,UPI,2024,9,5,3,36,0
ORD14295,2024-09-05,Sports,Resistance Bands,2,3647.01,7294.02,Australia,PayPal,2024,9,5,3,36,0
ORD13676,2024-09-05,Home Appliances,Office Chair,3,6336.63,19009.89,Europe,Credit Card,2024,9,5,3,36,0
ORD13174,2024-09-05,Books,Children's Storybook,1,194.62,194.62,North America,Credit Card,2024,9,5,3,36,0
ORD12593,2024-09-05,Sports,Yoga Mat,1,4958.21,4958.21,Australia,Debit Card,2024,9,5,3,36,0
ORD12613,2024-09-05,Sports,Cricket Bat,1,3916.5,3916.5,South America,Credit Card,2024,9,5,3,36,0
ORD12169,2024-09-05,Books,Notebook Set,1,395.57,395.57,North America,Credit Card,2024,9,5,3,36,0
ORD10117,2024-09-05,Sports,Yoga Mat,1,4526.95,4526.95,Africa,Credit Card,2024,9,5,3,36,0
ORD13147,2024-09-05,Electronics,Wireless Mouse,2,3640.47,7280.94,Africa,UPI,2024,9,5,3,36,0
ORD12703,2024-09-06,Clothing,Wool Sweater,1,2801.42,2801.42,Europe,Credit Card,2024,9,6,4,36,0
ORD15693,2024-09-06,Sports,Football,4,5741.99,22967.96,South America,UPI,2024,9,6,4,36,0
ORD14795,2024-09-06,Clothing,Cotton T-Shirt,2,2514.8,5029.6,Europe,Credit Card,2024,9,6,4,36,0
ORD14077,2024-09-06,Beauty Products,Lipstick,41,2000.02,82000.82,Australia,Credit Card,2024,9,6,4,36,0
ORD13329,2024-09-06,Beauty Products,Lipstick,2,1469.94,2939.88,North America,Credit Card,2024,9,6,4,36,0
ORD12684,2024-09-06,Books,Cookbook,4,808.77,3235.08,North America,Debit Card,2024,9,6,4,36,0
ORD12137,2024-09-06,Beauty Products,Sunscreen SPF50,2,2265.2,4530.4,North America,Credit Card,2024,9,6,4,36,0
ORD11662,2024-09-06,Beauty Products,Lipstick,2,1294.53,2589.06,Europe,UPI,2024,9,6,4,36,0
ORD10949,2024-09-06,Home Appliances,Vacuum Cleaner,6,8613.72,51682.32,Australia,UPI,2024,9,6,4,36,0
ORD10945,2024-09-06,Home Appliances,Table Lamp,1,4640.57,4640.57,South America,PayPal,2024,9,6,4,36,0
ORD10509,2024-09-06,Beauty Products,Face Moisturizer,2,240.95,481.9,Australia,PayPal,2024,9,6,4,36,0
ORD12498,2024-09-06,Sports,Dumbbell Set,3,3329.4,9988.2,Europe,Credit Card,2024,9,6,4,36,0
ORD15315,2024-09-07,Beauty Products,Perfume,5,1891.78,9458.9,Asia,UPI,2024,9,7,5,36,1
ORD13424,2024-09-07,Books,Self-Help Guide,1,729.56,729.56,South America,Credit Card,2024,9,7,5,36,1
ORD13198,2024-09-07,Electronics,USB-C Hub,1,14565.58,14565.58,South America,Debit Card,2024,9,7,5,36,1
ORD10596,2024-09-07,Home Appliances,Vacuum Cleaner,1,5583.13,5583.13,South America,PayPal,2024,9,7,5,36,1
ORD10168,2024-09-07,Clothing,Cotton T-Shirt,3,3186.56,9559.68,Europe,PayPal,2024,9,7,5,36,1
ORD13019,2024-09-07,Sports,Resistance Bands,1,3063.59,3063.59,Africa,Debit Card,2024,9,7,5,36,1
ORD15720,2024-09-08,Sports,Yoga Mat,4,3286.45,13145.8,South America,Net Banking,2024,9,8,6,36,1
ORD10321,2024-09-08,Beauty Products,Lipstick,1,1104.34,1104.34,North America,PayPal,2024,9,8,6,36,1
ORD10751,2024-09-08,Home Appliances,Table Lamp,4,4256.26,17025.04,Europe,Debit Card,2024,9,8,6,36,1
ORD13878,2024-09-08,Electronics,USB-C Hub,3,6566.93,19700.79,Europe,Credit Card,2024,9,8,6,36,1
ORD14449,2024-09-08,Clothing,Running Shoes,1,3495.32,3495.32,North America,UPI,2024,9,8,6,36,1
ORD15281,2024-09-09,Books,Self-Help Guide,3,945.2,2835.6,Australia,UPI,2024,9,9,0,37,0
ORD14924,2024-09-09,Beauty Products,Lipstick,2,2354.38,4708.76,Europe,Credit Card,2024,9,9,0,37,0
ORD15507,2024-09-09,Electronics,USB-C Hub,1,8032.81,8032.81,South America,Credit Card,2024,9,9,0,37,0
ORD15373,2024-09-09,Sports,Resistance Bands,4,582.06,2328.24,Asia,PayPal,2024,9,9,0,37,0
ORD14135,2024-09-09,Home Appliances,Office Chair,2,4157.51,8315.02,Australia,Debit Card,2024,9,9,0,37,0
ORD11738,2024-09-09,Books,Fiction Novel,1,639.77,639.77,North America,Credit Card,2024,9,9,0,37,0
ORD12398,2024-09-09,Beauty Products,Lipstick,2,2038.34,4076.68,South America,UPI,2024,9,9,0,37,0
ORD10283,2024-09-09,Clothing,Cotton T-Shirt,2,2244.68,4489.36,North America,PayPal,2024,9,9,0,37,0
ORD10788,2024-09-09,Books,Cookbook,1,266.48,266.48,Asia,Debit Card,2024,9,9,0,37,0
ORD12759,2024-09-09,Clothing,Denim Jacket,1,1331.63,1331.63,North America,Credit Card,2024,9,9,0,37,0
ORD11949,2024-09-09,Electronics,Wireless Mouse,1,14434.98,14434.98,South America,PayPal,2024,9,9,0,37,0
ORD10685,2024-09-10,Beauty Products,Lipstick,2,1407.92,2815.84,South America,PayPal,2024,9,10,1,37,0
ORD11098,2024-09-10,Electronics,Laptop Stand,3,3642.49,10927.47,Australia,Credit Card,2024,9,10,1,37,0
ORD11974,2024-09-10,Books,Fiction Novel,1,997.14,997.14,Australia,Debit Card,2024,9,10,1,37,0
ORD12381,2024-09-10,Sports,Football,2,4825.05,9650.1,Africa,Credit Card,2024,9,10,1,37,0
ORD13799,2024-09-10,Home Appliances,Microwave Oven,3,9363.34,28090.02,Australia,PayPal,2024,9,10,1,37,0
ORD14236,2024-09-10,Clothing,Running Shoes,3,2307.0,6921.0,Europe,Credit Card,2024,9,10,1,37,0
ORD14720,2024-09-10,Home Appliances,Table Lamp,1,9763.34,9763.34,Europe,Credit Card,2024,9,10,1,37,0
ORD14822,2024-09-10,Electronics,Wireless Mouse,3,12269.97,36809.91,North America,UPI,2024,9,10,1,37,0
ORD14952,2024-09-10,Books,Children's Storybook,3,842.77,2528.31,Australia,PayPal,2024,9,10,1,37,0
ORD15835,2024-09-10,Clothing,Denim Jacket,3,3063.82,9191.46,North America,PayPal,2024,9,10,1,37,0
ORD15927,2024-09-10,Beauty Products,Lipstick,1,603.17,603.17,South America,Credit Card,2024,9,10,1,37,0
ORD12967,2024-09-10,Clothing,Formal Shirt,3,2016.73,6050.19,North America,UPI,2024,9,10,1,37,0
ORD14860,2024-09-11,Books,Self-Help Guide,5,682.34,3411.7,North America,Credit Card,2024,9,11,2,37,0
ORD15257,2024-09-11,Beauty Products,Lipstick,3,1762.84,5288.52,Europe,Debit Card,2024,9,11,2,37,0
ORD15867,2024-09-11,Electronics,Wireless Mouse,3,13517.99,40553.97,South America,Debit Card,2024,9,11,2,37,0
ORD14752,2024-09-11,Sports,Football,3,5608.59,16825.77,Australia,PayPal,2024,9,11,2,37,0
ORD12236,2024-09-11,Books,Cookbook,1,431.92,431.92,South America,UPI,2024,9,11,2,37,0
ORD10475,2024-09-11,Beauty Products,Perfume,1,1304.77,1304.77,South America,Debit Card,2024,9,11,2,37,0
ORD12839,2024-09-11,Beauty Products,Shampoo,3,1664.57,4993.71,Europe,PayPal,2024,9,11,2,37,0
ORD15853,2024-09-12,Electronics,USB-C Hub,1,2140.8,2140.8,Europe,Credit Card,2024,9,12,3,37,0
ORD13656,2024-09-12,Beauty Products,Lipstick,1,1610.67,1610.67,South America,PayPal,2024,9,12,3,37,0
ORD13150,2024-09-12,Electronics,USB-C Hub,1,8921.92,8921.92,Africa,Credit Card,2024,9,12,3,37,0
ORD11991,2024-09-12,Electronics,Wireless Mouse,2,13800.26,27600.52,Africa,PayPal,2024,9,12,3,37,0
ORD12208,2024-09-12,Clothing,Denim Jacket,4,1742.77,6971.08,Africa,Credit Card,2024,9,12,3,37,0
ORD11365,2024-09-12,Beauty Products,Face Moisturizer,1,1667.97,1667.97,North America,PayPal,2024,9,12,3,37,0
ORD11214,2024-09-12,Clothing,Running Shoes,1,408.39,408.39,Africa,UPI,2024,9,12,3,37,0
ORD10713,2024-09-12,Books,Self-Help Guide,2,836.15,1672.3,North America,Credit Card,2024,9,12,3,37,0
ORD10224,2024-09-12,Books,Cookbook,1,527.54,527.54,Africa,UPI,2024,9,12,3,37,0
ORD11806,2024-09-12,Home Appliances,Office Chair,2,10886.17,21772.34,Europe,Credit Card,2024,9,12,3,37,0
ORD10356,2024-09-13,Sports,Yoga Mat,1,2453.91,2453.91,South America,Credit Card,2024,9,13,4,37,0
ORD11550,2024-09-13,Sports,Dumbbell Set,2,1636.47,3272.94,Australia,PayPal,2024,9,13,4,37,0
ORD11585,2024-09-13,Home Appliances,Table Lamp,1,9016.99,9016.99,South America,PayPal,2024,9,13,4,37,0
ORD12850,2024-09-13,Beauty Products,Face Moisturizer,3,1190.62,3571.86,Asia,Debit Card,2024,9,13,4,37,0
ORD13715,2024-09-13,Sports,Yoga Mat,4,5030.8,20123.2,Europe,Debit Card,2024,9,13,4,37,0
ORD14436,2024-09-14,Beauty Products,Lipstick,1,1408.63,1408.63,Africa,Credit Card,2024,9,14,5,37,1
ORD14233,2024-09-14,Home Appliances,Office Chair,5,4134.73,20673.65,Asia,Debit Card,2024,9,14,5,37,1
ORD14982,2024-09-14,Books,Cookbook,6,662.54,3975.24,Australia,Credit Card,2024,9,14,5,37,1
ORD12291,2024-09-14,Beauty Products,Shampoo,1,648.07,648.07,South America,UPI,2024,9,14,5,37,1
ORD11327,2024-09-14,Electronics,USB-C Hub,5,7749.0,38745.0,South America,Net Banking,2024,9,14,5,37,1
ORD13851,2024-09-14,Beauty Products,Lipstick,1,2249.81,2249.81,Australia,Credit Card,2024,9,14,5,37,1
ORD10078,2024-09-15,Sports,Yoga Mat,3,782.51,2347.53,Africa,Credit Card,2024,9,15,6,37,1
ORD11020,2024-09-15,Electronics,Laptop Stand,3,7287.12,21861.36,South America,Net Banking,2024,9,15,6,37,1
ORD12224,2024-09-15,Beauty Products,Face Moisturizer,1,1177.25,1177.25,Africa,Credit Card,2024,9,15,6,37,1
ORD12547,2024-09-15,Books,Notebook Set,3,571.87,1715.61,Europe,PayPal,2024,9,15,6,37,1
ORD13528,2024-09-15,Beauty Products,Perfume,3,678.38,2035.14,South America,UPI,2024,9,15,6,37,1
ORD13822,2024-09-15,Home Appliances,Vacuum Cleaner,1,2278.19,2278.19,South America,PayPal,2024,9,15,6,37,1
ORD14608,2024-09-15,Home Appliances,Office Chair,3,1307.54,3922.62,South America,Credit Card,2024,9,15,6,37,1
ORD15502,2024-09-15,Sports,Dumbbell Set,1,3876.11,3876.11,Africa,Debit Card,2024,9,15,6,37,1
ORD15176,2024-09-16,Clothing,Running Shoes,1,2537.03,2537.03,South America,Credit Card,2024,9,16,0,38,0
ORD14974,2024-09-16,Electronics,Laptop Stand,1,8122.27,8122.27,Africa,Credit Card,2024,9,16,0,38,0
ORD11657,2024-09-16,Beauty Products,Shampoo,1,217.31,217.31,Europe,PayPal,2024,9,16,0,38,0
ORD10891,2024-09-16,Sports,Resistance Bands,4,507.86,2031.44,South America,Credit Card,2024,9,16,0,38,0
ORD10067,2024-09-16,Books,Self-Help Guide,1,719.0,719.0,South America,PayPal,2024,9,16,0,38,0
ORD10093,2024-09-17,Electronics,Bluetooth Speaker,3,12346.68,37040.04,North America,Credit Card,2024,9,17,1,38,0
ORD10294,2024-09-17,Clothing,Formal Shirt,1,2888.19,2888.19,Africa,Net Banking,2024,9,17,1,38,0
ORD10793,2024-09-17,Electronics,Bluetooth Speaker,2,6740.6,13481.2,North America,Debit Card,2024,9,17,1,38,0
ORD11118,2024-09-17,Electronics,Smartwatch,2,2017.43,4034.86,South America,Credit Card,2024,9,17,1,38,0
ORD13550,2024-09-17,Electronics,USB-C Hub,1,14758.62,14758.62,Europe,Debit Card,2024,9,17,1,38,0
ORD14337,2024-09-17,Beauty Products,Lipstick,1,1896.89,1896.89,South America,Credit Card,2024,9,17,1,38,0
ORD14426,2024-09-17,Clothing,Cotton T-Shirt,1,1387.6,1387.6,Europe,UPI,2024,9,17,1,38,0
ORD15821,2024-09-17,Beauty Products,Perfume,2,2207.16,4414.32,Europe,PayPal,2024,9,17,1,38,0
ORD13655,2024-09-18,Clothing,Denim Jacket,4,726.3,2905.2,Africa,PayPal,2024,9,18,2,38,0
ORD13397,2024-09-18,Sports,Yoga Mat,2,3697.75,7395.5,Australia,UPI,2024,9,18,2,38,0
ORD12270,2024-09-18,Books,Children's Storybook,1,838.29,838.29,Asia,Credit Card,2024,9,18,2,38,0
ORD11620,2024-09-18,Sports,Dumbbell Set,3,1397.26,4191.78,Asia,Debit Card,2024,9,18,2,38,0
ORD10548,2024-09-18,Home Appliances,Office Chair,1,2564.26,2564.26,South America,Credit Card,2024,9,18,2,38,0
ORD11367,2024-09-18,Books,Fiction Novel,3,818.05,2454.15,South America,Net Banking,2024,9,18,2,38,0
ORD11222,2024-09-18,Sports,Cricket Bat,2,3536.1,7072.2,South America,UPI,2024,9,18,2,38,0
ORD10621,2024-09-18,Home Appliances,Vacuum Cleaner,4,4652.45,18609.8,South America,Credit Card,2024,9,18,2,38,0
ORD11497,2024-09-18,Sports,Resistance Bands,2,5149.87,10299.74,North America,Credit Card,2024,9,18,2,38,0
ORD10003,2024-09-19,Beauty Products,Lipstick,4,1943.36,7773.44,South America,Credit Card,2024,9,19,3,38,0
ORD12080,2024-09-19,Home Appliances,Microwave Oven,1,8721.63,8721.63,Asia,Credit Card,2024,9,19,3,38,0
ORD13493,2024-09-19,Beauty Products,Face Moisturizer,4,1831.91,7327.64,Europe,Net Banking,2024,9,19,3,38,0
ORD14687,2024-09-19,Books,Notebook Set,1,897.1,897.1,Asia,UPI,2024,9,19,3,38,0
ORD15787,2024-09-20,Beauty Products,Face Moisturizer,6,2034.79,12208.74,Australia,Credit Card,2024,9,20,4,38,0
ORD15444,2024-09-20,Sports,Football,3,2828.72,8486.16,North America,UPI,2024,9,20,4,38,0
ORD15190,2024-09-20,Clothing,Cotton T-Shirt,2,1891.54,3783.08,Africa,PayPal,2024,9,20,4,38,0
ORD14784,2024-09-20,Electronics,USB-C Hub,2,5445.13,10890.26,Europe,Debit Card,2024,9,20,4,38,0
ORD12198,2024-09-20,Clothing,Cotton T-Shirt,1,1667.32,1667.32,Australia,Credit Card,2024,9,20,4,38,0
ORD14001,2024-09-20,Home Appliances,Air Fryer,5,3270.23,16351.15,Australia,UPI,2024,9,20,4,38,0
ORD10857,2024-09-20,Home Appliances,Table Lamp,3,5315.98,15947.94,Asia,Credit Card,2024,9,20,4,38,0
ORD14144,2024-09-20,Clothing,Running Shoes,1,1967.87,1967.87,South America,UPI,2024,9,20,4,38,0
ORD14629,2024-09-21,Beauty Products,Perfume,6,1939.53,11637.18,Asia,Credit Card,2024,9,21,5,38,1
ORD14993,2024-09-21,Home Appliances,Vacuum Cleaner,1,11195.74,11195.74,Europe,UPI,2024,9,21,5,38,1
ORD15300,2024-09-21,Home Appliances,Table Lamp,3,3284.38,9853.14,Australia,Credit Card,2024,9,21,5,38,1
ORD14507,2024-09-21,Sports,Cricket Bat,1,5339.6,5339.6,Europe,UPI,2024,9,21,5,38,1
ORD10616,2024-09-21,Books,Notebook Set,1,321.04,321.04,South America,PayPal,2024,9,21,5,38,1
ORD11721,2024-09-21,Electronics,Wireless Mouse,2,14907.43,29814.86,North America,PayPal,2024,9,21,5,38,1
ORD10103,2024-09-21,Beauty Products,Shampoo,1,669.32,669.32,North America,PayPal,2024,9,21,5,38,1
ORD12617,2024-09-21,Home Appliances,Table Lamp,2,9981.14,19962.28,South America,Net Banking,2024,9,21,5,38,1
ORD10088,2024-09-22,Electronics,Bluetooth Speaker,2,6924.28,13848.56,South America,PayPal,2024,9,22,6,38,1
ORD10559,2024-09-22,Books,Self-Help Guide,1,580.72,580.72,Australia,PayPal,2024,9,22,6,38,1
ORD11872,2024-09-22,Clothing,Denim Jacket,1,3362.2,3362.2,Europe,PayPal,2024,9,22,6,38,1
ORD13497,2024-09-22,Books,Cookbook,1,805.34,805.34,Africa,PayPal,2024,9,22,6,38,1
ORD14653,2024-09-22,Sports,Dumbbell Set,1,2548.07,2548.07,Australia,UPI,2024,9,22,6,38,1
ORD15121,2024-09-22,Books,Children's Storybook,1,801.18,801.18,Asia,PayPal,2024,9,22,6,38,1
ORD15365,2024-09-22,Home Appliances,Vacuum Cleaner,2,7056.04,14112.08,Europe,Credit Card,2024,9,22,6,38,1
ORD15445,2024-09-22,Sports,Football,2,1352.37,2704.74,Europe,PayPal,2024,9,22,6,38,1
ORD15959,2024-09-23,Clothing,Denim Jacket,1,1469.2,1469.2,South America,PayPal,2024,9,23,0,39,0
ORD15278,2024-09-23,Home Appliances,Office Chair,2,6017.61,12035.22,Africa,PayPal,2024,9,23,0,39,0
ORD14645,2024-09-23,Beauty Products,Sunscreen SPF50,3,458.83,1376.49,South America,UPI,2024,9,23,0,39,0
ORD14471,2024-09-23,Electronics,USB-C Hub,4,911.52,3646.08,North America,Debit Card,2024,9,23,0,39,0
ORD10995,2024-09-23,Home Appliances,Office Chair,1,9714.58,9714.58,Australia,Net Banking,2024,9,23,0,39,0
ORD14279,2024-09-23,Beauty Products,Perfume,4,310.95,1243.8,Asia,PayPal,2024,9,23,0,39,0
ORD12503,2024-09-23,Home Appliances,Air Fryer,3,6390.57,19171.71,Africa,PayPal,2024,9,23,0,39,0
ORD11699,2024-09-23,Clothing,Wool Sweater,4,2523.68,10094.72,Africa,Debit Card,2024,9,23,0,39,0
ORD14380,2024-09-23,Books,Self-Help Guide,5,237.23,1186.15,Asia,PayPal,2024,9,23,0,39,0
ORD15408,2024-09-24,Beauty Products,Perfume,1,2355.61,2355.61,South America,Credit Card,2024,9,24,1,39,0
ORD14345,2024-09-24,Beauty Products,Sunscreen SPF50,2,1611.02,3222.04,Australia,Debit Card,2024,9,24,1,39,0
ORD14084,2024-09-24,Books,Notebook Set,1,228.9,228.9,Asia,PayPal,2024,9,24,1,39,0
ORD12519,2024-09-24,Sports,Football,4,3135.86,12543.44,Australia,UPI,2024,9,24,1,39,0
ORD10524,2024-09-24,Electronics,Laptop Stand,4,10150.75,40603.0,North America,PayPal,2024,9,24,1,39,0
ORD14040,2024-09-24,Home Appliances,Table Lamp,2,11349.36,22698.72,Australia,PayPal,2024,9,24,1,39,0
ORD10203,2024-09-25,Electronics,Bluetooth Speaker,3,4457.36,13372.08,Africa,Debit Card,2024,9,25,2,39,0
ORD10397,2024-09-25,Electronics,Bluetooth Speaker,1,2762.81,2762.81,Asia,UPI,2024,9,25,2,39,0
ORD10948,2024-09-25,Books,Notebook Set,2,498.62,997.24,South America,Net Banking,2024,9,25,2,39,0
ORD11056,2024-09-25,Electronics,Wireless Mouse,2,13847.76,27695.52,Africa,UPI,2024,9,25,2,39,0
ORD11163,2024-09-25,Beauty Products,Shampoo,3,223.36,670.08,Africa,UPI,2024,9,25,2,39,0
ORD12683,2024-09-25,Sports,Dumbbell Set,3,4785.64,14356.92,Europe,PayPal,2024,9,25,2,39,0
ORD13464,2024-09-25,Clothing,Wool Sweater,3,3105.14,9315.42,Australia,PayPal,2024,9,25,2,39,0
ORD15538,2024-09-26,Books,Children's Storybook,2,639.16,1278.32,North America,Credit Card,2024,9,26,3,39,0
ORD15122,2024-09-26,Sports,Dumbbell Set,1,2911.94,2911.94,South America,Credit Card,2024,9,26,3,39,0
ORD14673,2024-09-26,Clothing,Formal Shirt,1,2052.86,2052.86,Australia,PayPal,2024,9,26,3,39,0
ORD10723,2024-09-26,Home Appliances,Office Chair,1,3081.56,3081.56,Asia,Debit Card,2024,9,26,3,39,0
ORD13285,2024-09-26,Home Appliances,Office Chair,1,10183.93,10183.93,Australia,PayPal,2024,9,26,3,39,0
ORD11415,2024-09-26,Beauty Products,Perfume,2,2322.45,4644.9,Europe,PayPal,2024,9,26,3,39,0
ORD14330,2024-09-26,Home Appliances,Air Fryer,36,7064.04,254305.44,North America,PayPal,2024,9,26,3,39,0
ORD15117,2024-09-27,Beauty Products,Sunscreen SPF50,1,2485.16,2485.16,Asia,Net Banking,2024,9,27,4,39,0
ORD13617,2024-09-27,Sports,Football,1,3351.39,3351.39,South America,PayPal,2024,9,27,4,39,0
ORD13154,2024-09-27,Clothing,Denim Jacket,4,399.89,1599.56,South America,UPI,2024,9,27,4,39,0
ORD12546,2024-09-27,Home Appliances,Microwave Oven,3,6347.48,19042.44,Europe,PayPal,2024,9,27,4,39,0
